Date,case_rate,cases,death_rate,deaths,location
07/07/2020,1783,1469,67,55,LOS ANGELES - SYLMAR
07/07/2020,1215,375,87,27,LOS ANGELES - TARZANA
07/07/2020,1601,632,38,15,LOS ANGELES - TEMPLE-BEAUDRY
07/07/2020,765,75,0,0,LOS ANGELES - THAI TOWN
07/07/2020,448,39,0,0,LOS ANGELES - TOLUCA LAKE
07/07/2020,689,9,77,1,LOS ANGELES - TOLUCA TERRACE
07/07/2020,269,5,0,0,LOS ANGELES - TOLUCA WOODS
07/07/2020,723,201,40,11,LOS ANGELES - TUJUNGA
07/07/2020,846,29,29,1,LOS ANGELES - UNIVERSITY HILLS
07/07/2020,1482,407,29,8,LOS ANGELES - UNIVERSITY PARK
07/07/2020,826,248,30,9,LOS ANGELES - VALLEY GLEN
07/07/2020,1266,313,89,22,LOS ANGELES - VALLEY VILLAGE
07/07/2020,1438,1340,47,44,LOS ANGELES - VAN NUYS
07/07/2020,328,111,6,2,LOS ANGELES - VENICE
07/07/2020,2238,385,35,6,LOS ANGELES - VERMONT KNOLLS
07/07/2020,2338,179,26,2,LOS ANGELES - VERMONT SQUARE
07/07/2020,2217,913,34,14,LOS ANGELES - VERMONT VISTA
07/07/2020,2910,1513,40,21,LOS ANGELES - VERNON CENTRAL
07/07/2020,1191,100,24,2,LOS ANGELES - VICTORIA PARK
07/07/2020,487,18,54,2,LOS ANGELES - VIEW HEIGHTS
07/07/2020,1938,827,30,13,LOS ANGELES - WATTS
07/07/2020,1119,55,0,0,LOS ANGELES - WELLINGTON SQUARE
07/07/2020,1661,459,101,28,LOS ANGELES - WEST ADAMS
07/07/2020,612,248,62,25,LOS ANGELES - WEST HILLS
07/07/2020,632,238,19,7,LOS ANGELES - WEST LOS ANGELES
07/07/2020,2036,1092,48,26,LOS ANGELES - WEST VERNON
07/07/2020,403,208,23,12,LOS ANGELES - WESTCHESTER
07/07/2020,2465,1463,179,106,LOS ANGELES - WESTLAKE
07/07/2020,281,152,9,5,LOS ANGELES - WESTWOOD
07/07/2020,4174,1508,42,15,LOS ANGELES - WHOLESALE DISTRICT
07/07/2020,1239,700,12,7,LOS ANGELES - WILMINGTON
07/07/2020,1062,533,50,25,LOS ANGELES - WILSHIRE CENTER
07/07/2020,1072,555,15,8,LOS ANGELES - WINNETKA
07/07/2020,547,372,26,18,LOS ANGELES - WOODLAND HILLS
07/07/2020,364,29,25,2,UNINCORPORATED - ACTON
07/07/2020,361,15,0,0,UNINCORPORATED - AGUA DULCE
07/07/2020,653,285,18,8,UNINCORPORATED - ALTADENA
07/07/2020,332,5,0,0,UNINCORPORATED - ANAVERDE
07/07/2020,241,3,0,0,UNINCORPORATED - ANGELES NATIONAL FOREST
07/07/2020,376,30,0,0,UNINCORPORATED - ARCADIA
07/07/2020,1456,618,26,11,UNINCORPORATED - ATHENS-WESTMONT
07/07/2020,1736,85,102,5,UNINCORPORATED - ATHENS VILLAGE
07/07/2020,1358,92,15,1,UNINCORPORATED - AVOCADO HEIGHTS
07/07/2020,1218,194,13,2,UNINCORPORATED - AZUSA
07/07/2020,1991,295,40,6,UNINCORPORATED - BASSETT
07/07/2020,93,1,93,1,UNINCORPORATED - BOUQUET CANYON
07/07/2020,2778,3,0,0,UNINCORPORATED - BRADBURY
07/07/2020,660,51,0,0,UNINCORPORATED - CANYON COUNTRY
07/07/2020,6638,1805,7,2,UNINCORPORATED - CASTAIC
07/07/2020,0,0,0,0,UNINCORPORATED - CERRITOS
07/07/2020,0,0,0,0,UNINCORPORATED - CHARTER OAK
07/07/2020,427,3,0,0,UNINCORPORATED - CLAREMONT
07/07/2020,1035,174,6,1,UNINCORPORATED - COVINA
07/07/2020,890,117,0,0,UNINCORPORATED - COVINA (CHARTER OAK)
07/07/2020,774,34,23,1,UNINCORPORATED - DEL AIRE
07/07/2020,314,1,0,0,UNINCORPORATED - DEL REY
07/07/2020,124,3,41,1,UNINCORPORATED - DEL SUR
07/07/2020,361,9,40,1,UNINCORPORATED - DESERT VIEW HIGHLANDS
07/07/2020,1061,47,23,1,UNINCORPORATED - DUARTE
07/07/2020,0,0,0,0,UNINCORPORATED - EAST COVINA
07/07/2020,869,46,0,0,UNINCORPORATED - EAST LA MIRADA
07/07/2020,0,0,0,0,UNINCORPORATED - EAST LANCASTER
07/07/2020,2307,2890,49,61,UNINCORPORATED - EAST LOS ANGELES
07/07/2020,172,11,16,1,UNINCORPORATED - EAST PASADENA
07/07/2020,1581,242,26,4,UNINCORPORATED - EAST RANCHO DOMINGUEZ
07/07/2020,735,39,0,0,UNINCORPORATED - EAST WHITTIER
07/07/2020,899,79,23,2,UNINCORPORATED - EL CAMINO VILLAGE
07/07/2020,690,1,0,0,UNINCORPORATED - EL MONTE
07/07/2020,241,4,0,0,UNINCORPORATED - ELIZABETH LAKE
07/07/2020,2429,1572,37,24,UNINCORPORATED - FLORENCE-FIRESTONE
07/07/2020,0,0,0,0,UNINCORPORATED - FRANKLIN CANYON
07/07/2020,606,4,0,0,UNINCORPORATED - GLENDORA
07/07/2020,814,455,7,4,UNINCORPORATED - HACIENDA HEIGHTS
07/07/2020,0,0,0,0,UNINCORPORATED - HARBOR GATEWAY
07/07/2020,835,21,0,0,UNINCORPORATED - HAWTHORNE
07/07/2020,91,1,0,0,UNINCORPORATED - HI VISTA
07/07/2020,708,10,71,1,UNINCORPORATED - KAGEL/LOPEZ CANYONS
07/07/2020,323,64,5,1,UNINCORPORATED - LA CRESCENTA-MONTROSE
07/07/2020,0,0,0,0,UNINCORPORATED - LA HABRA HEIGHTS
07/07/2020,3277,68,241,5,UNINCORPORATED - LA RAMBLA
07/07/2020,637,13,0,0,UNINCORPORATED - LA VERNE
07/07/2020,467,33,14,1,UNINCORPORATED - LADERA HEIGHTS
07/07/2020,150,1,0,0,UNINCORPORATED - LAKE HUGHES
07/07/2020,569,74,15,2,UNINCORPORATED - LAKE LOS ANGELES
07/07/2020,426,7,0,0,UNINCORPORATED - LAKE MANOR
07/07/2020,0,0,0,0,UNINCORPORATED - LAKEWOOD
07/07/2020,1149,259,9,2,UNINCORPORATED - LENNOX
07/07/2020,800,14,0,0,UNINCORPORATED - LEONA VALLEY
07/07/2020,721,29,0,0,UNINCORPORATED - LITTLEROCK
07/07/2020,154,2,0,0,UNINCORPORATED - LITTLEROCK/JUNIPER HILLS
07/07/2020,1037,37,0,0,UNINCORPORATED - LITTLEROCK/PEARBLOSSOM
07/07/2020,228,2,0,0,UNINCORPORATED - LLANO
07/07/2020,319,30,11,1,UNINCORPORATED - MARINA DEL REY
07/07/2020,0,0,0,0,UNINCORPORATED - MIRACLE MILE
07/07/2020,1159,45,0,0,UNINCORPORATED - MONROVIA
07/07/2020,1364,3,0,0,UNINCORPORATED - NEWHALL
07/07/2020,584,7,0,0,UNINCORPORATED - NORTH LANCASTER
07/07/2020,849,71,24,2,UNINCORPORATED - NORTH WHITTIER
07/07/2020,574,138,17,4,UNINCORPORATED - NORTHEAST SAN GABRIEL
07/07/2020,465,1,0,0,UNINCORPORATED - PADUA HILLS
07/07/2020,713,6,0,0,UNINCORPORATED - PALMDALE
07/07/2020,0,0,0,0,UNINCORPORATED - PALOS VERDES PENINSULA
07/07/2020,460,9,51,1,UNINCORPORATED - PEARBLOSSOM/LLANO
07/07/2020,1131,7,0,0,UNINCORPORATED - PELLISSIER VILLAGE
07/07/2020,0,0,0,0,UNINCORPORATED - PLACERITA CANYON
07/07/2020,361,7,52,1,UNINCORPORATED - POMONA
07/07/2020,573,74,70,9,UNINCORPORATED - QUARTZ HILL
07/07/2020,1278,34,38,1,UNINCORPORATED - RANCHO DOMINGUEZ
07/07/2020,322,3,0,0,UNINCORPORATED - ROOSEVELT
07/07/2020,855,11,0,0,UNINCORPORATED - ROSEWOOD
07/07/2020,587,7,0,0,UNINCORPORATED - ROSEWOOD/EAST GARDENA
07/07/2020,1220,41,0,0,UNINCORPORATED - ROSEWOOD/WEST RANCHO DOMINGUEZ
07/07/2020,623,318,12,6,UNINCORPORATED - ROWLAND HEIGHTS
07/07/2020,0,0,0,0,UNINCORPORATED - SAN CLEMENTE ISLAND
07/07/2020,0,0,0,0,UNINCORPORATED - SAN FRANCISQUITO CANYON/BOUQUET CANYON
07/07/2020,1271,257,20,4,UNINCORPORATED - SAN JOSE HILLS
07/07/2020,246,5,0,0,UNINCORPORATED - SAN PASQUAL
07/07/2020,325,1,0,0,UNINCORPORATED - SAND CANYON
07/07/2020,1498,4,0,0,UNINCORPORATED - SANTA CATALINA ISLAND
07/07/2020,306,57,5,1,UNINCORPORATED - SANTA MONICA MOUNTAINS
07/07/2020,3871,6,0,0,UNINCORPORATED - SAUGUS
07/07/2020,0,0,0,0,UNINCORPORATED - SAUGUS/CANYON COUNTRY
07/07/2020,220,1,0,0,UNINCORPORATED - SOUTH ANTELOPE VALLEY
07/07/2020,1226,22,0,0,UNINCORPORATED - SOUTH EL MONTE
07/07/2020,1130,100,57,5,UNINCORPORATED - SOUTH SAN GABRIEL
07/07/2020,1091,646,14,8,UNINCORPORATED - SOUTH WHITTIER
07/07/2020,896,7,0,0,UNINCORPORATED - SOUTHEAST ANTELOPE VALLEY
07/07/2020,362,76,0,0,UNINCORPORATED - STEVENSON RANCH
07/07/2020,1011,61,0,0,UNINCORPORATED - SUN VILLAGE
07/07/2020,1389,18,0,0,UNINCORPORATED - SUNRISE VILLAGE
07/07/2020,483,8,60,1,UNINCORPORATED - TWIN LAKES/OAT MOUNTAIN
07/07/2020,1028,34,30,1,UNINCORPORATED - VAL VERDE
07/07/2020,456,14,33,1,UNINCORPORATED - VALENCIA
07/07/2020,1318,308,4,1,UNINCORPORATED - VALINDA
07/07/2020,627,73,17,2,UNINCORPORATED - VIEW PARK/WINDSOR HILLS
07/07/2020,2044,330,31,5,UNINCORPORATED - WALNUT PARK
07/07/2020,199,3,0,0,UNINCORPORATED - WEST ANTELOPE VALLEY
07/07/2020,833,184,50,11,UNINCORPORATED - WEST CARSON
07/07/2020,0,0,0,0,UNINCORPORATED - WEST CHATSWORTH
07/07/2020,2626,25,210,2,UNINCORPORATED - WEST LA
07/07/2020,1769,174,0,0,UNINCORPORATED - WEST PUENTE VALLEY
07/07/2020,1030,14,74,1,UNINCORPORATED - WEST RANCHO DOMINGUEZ
07/07/2020,1545,416,22,6,UNINCORPORATED - WEST WHITTIER/LOS NIETOS
07/07/2020,154,2,0,0,UNINCORPORATED - WESTFIELD/ACADEMY HILLS
07/07/2020,358,3,0,0,UNINCORPORATED - WESTHILLS
07/07/2020,597,22,0,0,UNINCORPORATED - WHITE FENCE FARMS
07/07/2020,819,31,0,0,UNINCORPORATED - WHITTIER
07/07/2020,0,0,0,0,UNINCORPORATED - WHITTIER NARROWS
07/07/2020,1948,680,32,11,UNINCORPORATED - WILLOWBROOK
07/07/2020,813,49,0,0,UNINCORPORATED - WISEBURN
07/08/2020,Case Rate,Cases,Death Rate,Deaths,CITY/COMMUNITY
07/08/2020,330,69,5,1,CITY OF AGOURA HILLS
07/08/2020,645,559,13,11,CITY OF ALHAMBRA
07/08/2020,358,207,16,9,CITY OF ARCADIA
07/08/2020,786,132,18,3,CITY OF ARTESIA
07/08/2020,155,6,0,0,CITY OF AVALON
07/08/2020,1143,572,18,9,CITY OF AZUSA
07/08/2020,1521,1168,34,26,CITY OF BALDWIN PARK
07/08/2020,2056,747,61,22,CITY OF BELL
07/08/2020,1994,859,28,12,CITY OF BELL GARDENS
07/08/2020,1423,1106,45,35,CITY OF BELLFLOWER
07/08/2020,953,329,20,7,CITY OF BEVERLY HILLS
07/08/2020,655,7,0,0,CITY OF BRADBURY
07/08/2020,612,656,45,48,CITY OF BURBANK
07/08/2020,580,141,45,11,CITY OF CALABASAS
07/08/2020,839,787,33,31,CITY OF CARSON
07/08/2020,545,273,12,6,CITY OF CERRITOS
07/08/2020,389,142,5,2,CITY OF CLAREMONT
07/08/2020,1905,249,8,1,CITY OF COMMERCE
07/08/2020,1742,1740,25,25,CITY OF COMPTON
07/08/2020,1142,560,20,10,CITY OF COVINA
07/08/2020,2193,534,41,10,CITY OF CUDAHY
07/08/2020,587,234,68,27,CITY OF CULVER CITY
07/08/2020,389,224,7,4,CITY OF DIAMOND BAR
07/08/2020,1763,2014,46,52,CITY OF DOWNEY
07/08/2020,1063,234,91,20,CITY OF DUARTE
07/08/2020,1628,1909,43,51,CITY OF EL MONTE
07/08/2020,417,70,0,0,CITY OF EL SEGUNDO
07/08/2020,964,591,51,31,CITY OF GARDENA
07/08/2020,783,1617,55,114,CITY OF GLENDALE
07/08/2020,910,480,23,12,CITY OF GLENDORA
07/08/2020,1485,218,7,1,CITY OF HAWAIIAN GARDENS
07/08/2020,987,876,28,25,CITY OF HAWTHORNE
07/08/2020,503,99,10,2,CITY OF HERMOSA BEACH
07/08/2020,265,5,0,0,CITY OF HIDDEN HILLS
07/08/2020,2359,1403,32,19,CITY OF HUNTINGTON PARK
07/08/2020,3432,15,458,2,CITY OF INDUSTRY
07/08/2020,1063,1207,57,65,CITY OF INGLEWOOD
07/08/2020,1645,24,0,0,CITY OF IRWINDALE
07/08/2020,406,84,29,6,CITY OF LA CANADA FLINTRIDGE
07/08/2020,312,17,0,0,CITY OF LA HABRA HEIGHTS
07/08/2020,841,417,42,21,CITY OF LA MIRADA
07/08/2020,1472,599,10,4,CITY OF LA PUENTE
07/08/2020,484,161,6,2,CITY OF LA VERNE
07/08/2020,694,558,9,7,CITY OF LAKEWOOD
07/08/2020,826,1335,13,21,CITY OF LANCASTER
07/08/2020,779,262,24,8,CITY OF LAWNDALE
07/08/2020,507,105,34,7,CITY OF LOMITA
07/08/2020,2199,1584,83,60,CITY OF LYNWOOD
07/08/2020,447,58,15,2,CITY OF MALIBU
07/08/2020,481,173,11,4,CITY OF MANHATTAN BEACH
07/08/2020,2503,702,78,22,CITY OF MAYWOOD
07/08/2020,907,352,75,29,CITY OF MONROVIA
07/08/2020,1682,1083,43,28,CITY OF MONTEBELLO
07/08/2020,636,396,19,12,CITY OF MONTEREY PARK
07/08/2020,1332,1433,29,31,CITY OF NORWALK
07/08/2020,961,1528,14,22,CITY OF PALMDALE
07/08/2020,429,58,15,2,CITY OF PALOS VERDES ESTATES
07/08/2020,1883,1055,21,12,CITY OF PARAMOUNT
07/08/2020,1826,1174,67,43,CITY OF PICO RIVERA
07/08/2020,1236,1927,19,30,CITY OF POMONA
07/08/2020,374,160,28,12,CITY OF RANCHO PALOS VERDES
07/08/2020,387,266,13,9,CITY OF REDONDO BEACH
07/08/2020,155,3,0,0,CITY OF ROLLING HILLS
07/08/2020,320,26,25,2,CITY OF ROLLING HILLS ESTATES
07/08/2020,598,331,18,10,CITY OF ROSEMEAD
07/08/2020,597,206,6,2,CITY OF SAN DIMAS
07/08/2020,1426,351,49,12,CITY OF SAN FERNANDO
07/08/2020,703,288,54,22,CITY OF SAN GABRIEL
07/08/2020,241,32,8,1,CITY OF SAN MARINO
07/08/2020,644,1419,13,29,CITY OF SANTA CLARITA
07/08/2020,1258,231,5,1,CITY OF SANTA FE SPRINGS
07/08/2020,502,464,36,33,CITY OF SANTA MONICA
07/08/2020,364,40,27,3,CITY OF SIERRA MADRE
07/08/2020,1026,121,0,0,CITY OF SIGNAL HILL
07/08/2020,1647,344,43,9,CITY OF SOUTH EL MONTE
07/08/2020,2114,2075,37,36,CITY OF SOUTH GATE
07/08/2020,672,175,88,23,CITY OF SOUTH PASADENA
07/08/2020,782,285,91,33,CITY OF TEMPLE CITY
07/08/2020,456,680,34,51,CITY OF TORRANCE
07/08/2020,6220,13,0,0,CITY OF VERNON
07/08/2020,423,129,3,1,CITY OF WALNUT
07/08/2020,1184,1282,18,19,CITY OF WEST COVINA
07/08/2020,823,304,11,4,CITY OF WEST HOLLYWOOD
07/08/2020,120,10,0,0,CITY OF WESTLAKE VILLAGE
07/08/2020,1072,937,16,14,CITY OF WHITTIER
07/08/2020,1288,52088,43,1751,LOS ANGELES
07/08/2020,1439,118,37,3,LOS ANGELES - ADAMS-NORMANDIE
07/08/2020,1519,189,0,0,LOS ANGELES - ALSACE
07/08/2020,5000,2,0,0,LOS ANGELES - ANGELES NATIONAL FOREST
07/08/2020,1119,28,40,1,LOS ANGELES - ANGELINO HEIGHTS
07/08/2020,1664,572,29,10,LOS ANGELES - ARLETA
07/08/2020,689,101,20,3,LOS ANGELES - ATWATER VILLAGE
07/08/2020,1006,313,71,22,LOS ANGELES - BALDWIN HILLS
07/08/2020,605,51,0,0,LOS ANGELES - BEL AIR
07/08/2020,495,62,16,2,LOS ANGELES - BEVERLY CREST
07/08/2020,562,74,0,0,LOS ANGELES - BEVERLYWOOD
07/08/2020,2374,2063,36,31,LOS ANGELES - BOYLE HEIGHTS
07/08/2020,443,137,6,2,LOS ANGELES - BRENTWOOD
07/08/2020,172,1,0,0,LOS ANGELES - BROOKSIDE
07/08/2020,772,55,14,1,LOS ANGELES - CADILLAC-CORNING
07/08/2020,1359,887,64,42,LOS ANGELES - CANOGA PARK
07/08/2020,947,136,70,10,LOS ANGELES - CARTHAY
07/08/2020,2872,1120,56,22,LOS ANGELES - CENTRAL
07/08/2020,469,60,0,0,LOS ANGELES - CENTURY CITY
07/08/2020,2168,732,18,6,LOS ANGELES - CENTURY PALMS/COVE
07/08/2020,874,324,86,32,LOS ANGELES - CHATSWORTH
07/08/2020,414,38,22,2,LOS ANGELES - CHEVIOT HILLS
07/08/2020,586,47,12,1,LOS ANGELES - CHINATOWN
07/08/2020,1065,155,34,5,LOS ANGELES - CLOVERDALE/COCHRAN
07/08/2020,1095,166,132,20,LOS ANGELES - COUNTRY CLUB PARK
07/08/2020,1070,148,14,2,LOS ANGELES - CRENSHAW DISTRICT
07/08/2020,1126,128,150,17,LOS ANGELES - CRESTVIEW
07/08/2020,524,157,20,6,LOS ANGELES - DEL REY
07/08/2020,1320,363,36,10,LOS ANGELES - DOWNTOWN
07/08/2020,930,368,40,16,LOS ANGELES - EAGLE ROCK
07/08/2020,1294,379,140,41,LOS ANGELES - EAST HOLLYWOOD
07/08/2020,652,93,14,2,LOS ANGELES - ECHO PARK
07/08/2020,1239,518,55,23,LOS ANGELES - EL SERENO
07/08/2020,630,36,0,0,LOS ANGELES - ELYSIAN PARK
07/08/2020,1278,130,0,0,LOS ANGELES - ELYSIAN VALLEY
07/08/2020,562,254,31,14,LOS ANGELES - ENCINO
07/08/2020,1233,41,0,0,LOS ANGELES - EXPOSITION
07/08/2020,1300,584,29,13,LOS ANGELES - EXPOSITION PARK
07/08/2020,500,18,28,1,LOS ANGELES - FAIRCREST HEIGHTS
07/08/2020,1479,129,0,0,LOS ANGELES - FIGUEROA PARK SQUARE
07/08/2020,2285,1084,32,15,LOS ANGELES - FLORENCE-FIRESTONE
07/08/2020,1047,331,25,8,LOS ANGELES - GLASSELL PARK
07/08/2020,1115,120,19,2,LOS ANGELES - GRAMERCY PLACE
07/08/2020,1004,584,96,56,LOS ANGELES - GRANADA HILLS
07/08/2020,1911,411,23,5,LOS ANGELES - GREEN MEADOWS
07/08/2020,851,145,12,2,LOS ANGELES - HANCOCK PARK
07/08/2020,808,235,31,9,LOS ANGELES - HARBOR CITY
07/08/2020,883,385,18,8,LOS ANGELES - HARBOR GATEWAY
07/08/2020,374,9,0,0,LOS ANGELES - HARBOR PINES
07/08/2020,1530,276,94,17,LOS ANGELES - HARVARD HEIGHTS
07/08/2020,1853,703,24,9,LOS ANGELES - HARVARD PARK
07/08/2020,1077,521,19,9,LOS ANGELES - HIGHLAND PARK
07/08/2020,1716,238,58,8,LOS ANGELES - HISTORIC FILIPINOTOWN
07/08/2020,819,559,9,6,LOS ANGELES - HOLLYWOOD
07/08/2020,503,148,20,6,LOS ANGELES - HOLLYWOOD HILLS
07/08/2020,1181,337,25,7,LOS ANGELES - HYDE PARK
07/08/2020,1623,131,0,0,LOS ANGELES - JEFFERSON PARK
07/08/2020,1074,555,37,19,LOS ANGELES - KOREATOWN
07/08/2020,855,39,22,1,LOS ANGELES - LAFAYETTE SQUARE
07/08/2020,945,399,24,10,LOS ANGELES - LAKE BALBOA
07/08/2020,2201,289,76,10,LOS ANGELES - LAKEVIEW TERRACE
07/08/2020,880,134,13,2,LOS ANGELES - LEIMERT PARK
07/08/2020,1789,583,101,33,LOS ANGELES - LINCOLN HEIGHTS
07/08/2020,3340,268,523,42,LOS ANGELES - LITTLE ARMENIA
07/08/2020,939,266,14,4,LOS ANGELES - LITTLE BANGLADESH
07/08/2020,1277,40,64,2,LOS ANGELES - LITTLE TOKYO
07/08/2020,1394,60,0,0,LOS ANGELES - LONGWOOD
07/08/2020,421,91,9,2,LOS ANGELES - LOS FELIZ
07/08/2020,738,63,12,1,LOS ANGELES - MANCHESTER SQUARE
07/08/2020,128,4,0,0,LOS ANGELES - MANDEVILLE CANYON
07/08/2020,356,151,12,5,LOS ANGELES - MAR VISTA
07/08/2020,482,21,0,0,LOS ANGELES - MARINA PENINSULA
07/08/2020,1297,1008,59,46,LOS ANGELES - MELROSE
07/08/2020,1211,182,133,20,LOS ANGELES - MID-CITY
07/08/2020,484,87,28,5,LOS ANGELES - MIRACLE MILE
07/08/2020,1364,329,50,12,LOS ANGELES - MISSION HILLS
07/08/2020,911,220,21,5,LOS ANGELES - MT. WASHINGTON
07/08/2020,1413,870,52,32,LOS ANGELES - NORTH HILLS
07/08/2020,969,1467,24,37,LOS ANGELES - NORTH HOLLYWOOD
07/08/2020,957,668,50,35,LOS ANGELES - NORTHRIDGE
07/08/2020,385,82,14,3,LOS ANGELES - PACIFIC PALISADES
07/08/2020,1956,1506,30,23,LOS ANGELES - PACOIMA
07/08/2020,260,10,0,0,LOS ANGELES - PALISADES HIGHLANDS
07/08/2020,745,327,59,26,LOS ANGELES - PALMS
07/08/2020,1799,1354,74,56,LOS ANGELES - PANORAMA CITY
07/08/2020,339,46,7,1,LOS ANGELES - PARK LA BREA
07/08/2020,2466,1032,163,68,LOS ANGELES - PICO-UNION
07/08/2020,282,9,0,0,LOS ANGELES - PLAYA DEL REY
07/08/2020,557,61,0,0,LOS ANGELES - PLAYA VISTA
07/08/2020,433,154,17,6,LOS ANGELES - PORTER RANCH
07/08/2020,534,35,15,1,LOS ANGELES - RANCHO PARK
07/08/2020,576,16,0,0,LOS ANGELES - REGENT SQUARE
07/08/2020,1444,1106,68,52,LOS ANGELES - RESEDA
07/08/2020,884,41,0,0,LOS ANGELES - RESEDA RANCH
07/08/2020,544,23,0,0,LOS ANGELES - REYNIER VILLAGE
07/08/2020,1643,1282,28,22,LOS ANGELES - SAN PEDRO
07/08/2020,518,23,0,0,LOS ANGELES - SHADOW HILLS
07/08/2020,539,470,16,14,LOS ANGELES - SHERMAN OAKS
07/08/2020,774,341,32,14,LOS ANGELES - SILVERLAKE
07/08/2020,566,60,9,1,LOS ANGELES - SOUTH CARTHAY
07/08/2020,2632,999,40,15,LOS ANGELES - SOUTH PARK
07/08/2020,1549,71,131,6,LOS ANGELES - ST ELMO VILLAGE
07/08/2020,615,138,36,8,LOS ANGELES - STUDIO CITY
07/08/2020,1218,639,23,12,LOS ANGELES - SUN VALLEY
07/08/2020,1205,246,118,24,LOS ANGELES - SUNLAND
07/08/2020,155,1,0,0,LOS ANGELES - SYCAMORE SQUARE
07/08/2020,1805,1487,67,55,LOS ANGELES - SYLMAR
07/08/2020,1231,380,91,28,LOS ANGELES - TARZANA
07/08/2020,1621,640,41,16,LOS ANGELES - TEMPLE-BEAUDRY
07/08/2020,765,75,0,0,LOS ANGELES - THAI TOWN
07/08/2020,448,39,0,0,LOS ANGELES - TOLUCA LAKE
07/08/2020,766,10,77,1,LOS ANGELES - TOLUCA TERRACE
07/08/2020,323,6,0,0,LOS ANGELES - TOLUCA WOODS
07/08/2020,730,203,40,11,LOS ANGELES - TUJUNGA
07/08/2020,875,30,29,1,LOS ANGELES - UNIVERSITY HILLS
07/08/2020,1508,414,33,9,LOS ANGELES - UNIVERSITY PARK
07/08/2020,850,255,30,9,LOS ANGELES - VALLEY GLEN
07/08/2020,1290,319,89,22,LOS ANGELES - VALLEY VILLAGE
07/08/2020,1457,1358,48,45,LOS ANGELES - VAN NUYS
07/08/2020,345,117,6,2,LOS ANGELES - VENICE
07/08/2020,2279,392,35,6,LOS ANGELES - VERMONT KNOLLS
07/08/2020,2364,181,26,2,LOS ANGELES - VERMONT SQUARE
07/08/2020,2251,927,34,14,LOS ANGELES - VERMONT VISTA
07/08/2020,2952,1535,44,23,LOS ANGELES - VERNON CENTRAL
07/08/2020,1203,101,24,2,LOS ANGELES - VICTORIA PARK
07/08/2020,541,20,54,2,LOS ANGELES - VIEW HEIGHTS
07/08/2020,1978,844,30,13,LOS ANGELES - WATTS
07/08/2020,1119,55,0,0,LOS ANGELES - WELLINGTON SQUARE
07/08/2020,1697,469,101,28,LOS ANGELES - WEST ADAMS
07/08/2020,617,250,62,25,LOS ANGELES - WEST HILLS
07/08/2020,643,242,19,7,LOS ANGELES - WEST LOS ANGELES
07/08/2020,2060,1105,48,26,LOS ANGELES - WEST VERNON
07/08/2020,409,211,23,12,LOS ANGELES - WESTCHESTER
07/08/2020,2487,1476,180,107,LOS ANGELES - WESTLAKE
07/08/2020,285,154,9,5,LOS ANGELES - WESTWOOD
07/08/2020,4191,1514,42,15,LOS ANGELES - WHOLESALE DISTRICT
07/08/2020,1278,722,16,9,LOS ANGELES - WILMINGTON
07/08/2020,1074,539,50,25,LOS ANGELES - WILSHIRE CENTER
07/08/2020,1078,558,15,8,LOS ANGELES - WINNETKA
07/08/2020,548,373,26,18,LOS ANGELES - WOODLAND HILLS
07/08/2020,389,31,25,2,UNINCORPORATED - ACTON
07/08/2020,385,16,0,0,UNINCORPORATED - AGUA DULCE
07/08/2020,669,292,16,7,UNINCORPORATED - ALTADENA
07/08/2020,332,5,0,0,UNINCORPORATED - ANAVERDE
07/08/2020,241,3,0,0,UNINCORPORATED - ANGELES NATIONAL FOREST
07/08/2020,388,31,0,0,UNINCORPORATED - ARCADIA
07/08/2020,1494,634,26,11,UNINCORPORATED - ATHENS-WESTMONT
07/08/2020,1756,86,102,5,UNINCORPORATED - ATHENS VILLAGE
07/08/2020,1387,94,15,1,UNINCORPORATED - AVOCADO HEIGHTS
07/08/2020,1269,202,13,2,UNINCORPORATED - AZUSA
07/08/2020,2045,303,40,6,UNINCORPORATED - BASSETT
07/08/2020,93,1,93,1,UNINCORPORATED - BOUQUET CANYON
07/08/2020,2778,3,0,0,UNINCORPORATED - BRADBURY
07/08/2020,660,51,0,0,UNINCORPORATED - CANYON COUNTRY
07/08/2020,6657,1810,7,2,UNINCORPORATED - CASTAIC
07/08/2020,0,0,0,0,UNINCORPORATED - CERRITOS
07/08/2020,0,0,0,0,UNINCORPORATED - CHARTER OAK
07/08/2020,427,3,0,0,UNINCORPORATED - CLAREMONT
07/08/2020,1040,175,12,2,UNINCORPORATED - COVINA
07/08/2020,921,121,0,0,UNINCORPORATED - COVINA (CHARTER OAK)
07/08/2020,774,34,23,1,UNINCORPORATED - DEL AIRE
07/08/2020,314,1,0,0,UNINCORPORATED - DEL REY
07/08/2020,124,3,41,1,UNINCORPORATED - DEL SUR
07/08/2020,361,9,40,1,UNINCORPORATED - DESERT VIEW HIGHLANDS
07/08/2020,1107,49,23,1,UNINCORPORATED - DUARTE
07/08/2020,0,0,0,0,UNINCORPORATED - EAST COVINA
07/08/2020,888,47,0,0,UNINCORPORATED - EAST LA MIRADA
07/08/2020,0,0,0,0,UNINCORPORATED - EAST LANCASTER
07/08/2020,2342,2934,49,62,UNINCORPORATED - EAST LOS ANGELES
07/08/2020,172,11,16,1,UNINCORPORATED - EAST PASADENA
07/08/2020,1614,247,26,4,UNINCORPORATED - EAST RANCHO DOMINGUEZ
