,Region,Timestamp,Risk_score_level,Risk_score
254,Agoura Hills,2020-08-04 ,3,46.92398969218196
255,Agoura Hills,2020-08-05 ,3,47.432505880324676
256,Agoura Hills,2020-08-06 ,3,46.34598159714962
257,Agoura Hills,2020-08-07 ,3,45.22887066437771
258,Agoura Hills,2020-08-08 ,3,43.055071321159716
259,Agoura Hills,2020-08-09 ,3,45.944030677631744
260,Agoura Hills,2020-08-10 ,3,47.19302307501292
261,Agoura Hills,2020-08-11 ,3,47.731179933898964
262,Agoura Hills,2020-08-12 ,3,47.65192792772707
263,Agoura Hills,2020-08-13 ,3,48.12225960437014
264,Agoura Hills,2020-08-14 ,3,48.451760556138986
265,Agoura Hills,2020-08-15 ,3,45.12865696805501
266,Agoura Hills,2020-08-16 ,3,47.38813496743382
267,Agoura Hills,2020-08-17 ,3,47.49124666246648
268,Agoura Hills,2020-08-18 ,3,46.72578459906545
269,Agoura Hills,2020-08-19 ,3,50.043903028746804
270,Agoura Hills,2020-08-20 ,3,51.89907266924264
271,Agoura Hills,2020-08-21 ,3,51.36489492775629
272,Agoura Hills,2020-08-22 ,3,52.7293868384899
273,Alhambra,2020-03-22 ,0,-1.4407814379031625
274,Alhambra,2020-03-23 ,0,-1.3440607275301444
275,Alhambra,2020-03-24 ,0,-1.3477280485481788
276,Alhambra,2020-03-25 ,0,-0.968591668296524
277,Alhambra,2020-03-26 ,0,-1.128725435808099
278,Alhambra,2020-03-27 ,0,-0.9157048520277364
279,Alhambra,2020-03-28 ,0,-0.6807619959469265
280,Alhambra,2020-03-29 ,0,-0.7106827912421767
281,Alhambra,2020-03-30 ,0,-0.4935546659149934
282,Alhambra,2020-03-31 ,0,-0.22664256901385513
283,Alhambra,2020-04-01 ,1,0.37372237778069417
284,Alhambra,2020-04-02 ,1,0.29779498706171986
285,Alhambra,2020-04-03 ,1,0.32288755720253953
286,Alhambra,2020-04-04 ,1,0.5756912961891876
287,Alhambra,2020-04-05 ,1,0.9440245226578041
288,Alhambra,2020-04-06 ,2,1.2256343049555176
289,Alhambra,2020-04-07 ,2,1.4428334335937953
290,Alhambra,2020-04-08 ,2,1.8373739821874164
291,Alhambra,2020-04-09 ,2,1.8191864840505432
292,Alhambra,2020-04-10 ,2,1.9285031818117373
293,Alhambra,2020-04-11 ,3,2.1485317923971334
294,Alhambra,2020-04-12 ,3,2.0133947405564006
295,Alhambra,2020-04-13 ,3,2.4613262289275806
296,Alhambra,2020-04-14 ,3,3.0652093897868657
297,Alhambra,2020-04-15 ,2,1.9202951990492054
298,Alhambra,2020-04-16 ,3,2.4641344098813707
299,Alhambra,2020-04-17 ,3,3.265229267305813
300,Alhambra,2020-04-18 ,3,3.4071187340316396
301,Alhambra,2020-04-19 ,3,3.7714118720989753
302,Alhambra,2020-04-20 ,3,4.713693263469407
303,Alhambra,2020-04-21 ,3,4.674368079619682
304,Alhambra,2020-04-22 ,3,4.539454688208897
305,Alhambra,2020-04-23 ,3,5.707657964985575
306,Alhambra,2020-04-24 ,3,6.206516578239333
307,Alhambra,2020-04-25 ,3,6.482236635881752
308,Alhambra,2020-04-26 ,3,6.296676582667213
309,Alhambra,2020-04-27 ,3,6.394061173998964
310,Alhambra,2020-04-28 ,3,6.83754430493007
311,Alhambra,2020-04-29 ,3,7.635767078420737
312,Alhambra,2020-04-30 ,3,7.643194024761229
313,Alhambra,2020-05-01 ,3,7.536795563086022
314,Alhambra,2020-05-02 ,3,7.897343276493119
315,Alhambra,2020-05-03 ,3,7.715993719626487
316,Alhambra,2020-05-04 ,3,7.593328399379515
317,Alhambra,2020-05-05 ,3,7.932667423762665
318,Alhambra,2020-05-06 ,3,9.15841178385038
319,Alhambra,2020-05-07 ,3,9.737443785826567
320,Alhambra,2020-05-08 ,3,10.207652563053667
321,Alhambra,2020-05-09 ,3,10.713845818343493
322,Alhambra,2020-05-10 ,3,10.988728036914996
323,Alhambra,2020-05-11 ,3,11.053273596865512
324,Alhambra,2020-05-12 ,3,13.143060799828556
325,Alhambra,2020-05-13 ,3,14.195936948559885
326,Alhambra,2020-05-14 ,3,14.275158892913646
327,Alhambra,2020-05-15 ,3,14.037074140316902
328,Alhambra,2020-05-16 ,3,14.263507249563029
329,Alhambra,2020-05-19 ,3,14.963436589339933
330,Alhambra,2020-05-20 ,3,15.53690548189186
331,Alhambra,2020-05-21 ,3,15.22677366952746
332,Alhambra,2020-05-22 ,3,15.945760298002146
333,Alhambra,2020-05-23 ,3,17.07247456502349
334,Alhambra,2020-05-24 ,3,17.633832067785463
335,Alhambra,2020-05-25 ,3,17.716449745492323
336,Alhambra,2020-05-26 ,3,17.493252612149334
337,Alhambra,2020-05-27 ,3,18.018025658869828
338,Alhambra,2020-05-28 ,3,18.15435734141973
339,Alhambra,2020-05-29 ,3,19.154591635305547
340,Alhambra,2020-05-30 ,3,20.146264704956135
341,Alhambra,2020-05-31 ,3,20.781703512348624
342,Alhambra,2020-06-01 ,3,22.173020493577756
343,Alhambra,2020-06-02 ,3,23.06994496982098
344,Alhambra,2020-06-03 ,3,23.88751969575047
345,Alhambra,2020-06-04 ,3,23.853331601458436
346,Alhambra,2020-06-05 ,3,22.77592203366116
347,Alhambra,2020-06-06 ,3,22.306375362310014
348,Alhambra,2020-06-07 ,3,23.823792448960322
349,Alhambra,2020-06-08 ,3,25.228461602840788
350,Alhambra,2020-06-09 ,3,25.542610427530363
351,Alhambra,2020-06-10 ,3,26.16759044719862
352,Alhambra,2020-06-11 ,3,26.3083935632647
353,Alhambra,2020-06-12 ,3,27.235357765349256
354,Alhambra,2020-06-13 ,3,28.64014229961025
355,Alhambra,2020-06-14 ,3,29.785505586290586
356,Alhambra,2020-06-15 ,3,30.482726149749233
357,Alhambra,2020-06-16 ,3,30.90838034926449
358,Alhambra,2020-06-17 ,3,30.65860135133047
359,Alhambra,2020-06-18 ,3,32.44948591557872
360,Alhambra,2020-06-19 ,3,34.800114432344316
361,Alhambra,2020-06-20 ,3,34.847949363028725
362,Alhambra,2020-06-21 ,3,35.23665698961593
363,Alhambra,2020-06-22 ,3,36.78573267760053
364,Alhambra,2020-06-23 ,3,38.17802595435721
365,Alhambra,2020-06-24 ,3,39.67586210289041
366,Alhambra,2020-06-25 ,3,40.882304212857065
367,Alhambra,2020-06-26 ,3,41.633047072218794
368,Alhambra,2020-06-27 ,3,43.21943855034914
369,Alhambra,2020-06-28 ,3,44.832481121298834
370,Alhambra,2020-06-29 ,3,46.71613151149213
371,Alhambra,2020-06-30 ,3,49.25075445846263
372,Alhambra,2020-07-01 ,3,50.59213481099896
373,Alhambra,2020-07-02 ,3,52.66460785655159
374,Alhambra,2020-07-03 ,3,54.698320194577704
375,Alhambra,2020-07-04 ,3,58.62218327592782
376,Alhambra,2020-07-05 ,3,61.68090296308064
377,Alhambra,2020-07-06 ,3,63.035873349360465
378,Alhambra,2020-07-07 ,3,64.50772938636416
379,Alhambra,2020-07-08 ,3,63.18649977351648
380,Alhambra,2020-07-12 ,3,64.09662021512662
381,Alhambra,2020-07-13 ,3,65.43143986171782
382,Alhambra,2020-07-14 ,3,66.77406277219829
383,Alhambra,2020-07-15 ,3,69.52873563074752
384,Alhambra,2020-07-16 ,3,72.58679853727271
385,Alhambra,2020-07-17 ,3,73.7274596296758
386,Alhambra,2020-07-18 ,3,75.18537061638054
387,Alhambra,2020-07-19 ,3,76.31773852204779
388,Alhambra,2020-07-20 ,3,77.03106618662824
389,Alhambra,2020-07-21 ,3,79.97582910963983
390,Alhambra,2020-07-22 ,3,80.25937373216487
391,Alhambra,2020-07-23 ,3,81.91612239125882
392,Alhambra,2020-07-24 ,3,82.87800424665691
393,Alhambra,2020-07-25 ,3,82.10820054843185
394,Alhambra,2020-07-26 ,3,84.79897752732707
395,Alhambra,2020-07-27 ,3,86.6193959188251
396,Alhambra,2020-07-28 ,3,86.72731385135774
397,Alhambra,2020-07-29 ,3,90.41740563126011
398,Alhambra,2020-07-30 ,3,95.79749692084201
399,Alhambra,2020-07-31 ,3,97.64875915067952
400,Alhambra,2020-08-01 ,3,97.8925348186605
401,Alhambra,2020-08-02 ,3,99.47576664944714
402,Alhambra,2020-08-03 ,3,99.87834832302221
403,Alhambra,2020-08-04 ,3,99.97048931982964
404,Alhambra,2020-08-05 ,3,101.1814791918719
405,Alhambra,2020-08-06 ,3,101.98762948504627
406,Alhambra,2020-08-07 ,3,103.5049986444616
407,Alhambra,2020-08-08 ,3,103.10153652982893
408,Alhambra,2020-08-09 ,3,104.79455368022998
409,Alhambra,2020-08-10 ,3,105.84819311455558
410,Alhambra,2020-08-11 ,3,106.86351916221454
411,Alhambra,2020-08-12 ,3,107.21437492365725
412,Alhambra,2020-08-13 ,3,107.61317922108209
413,Alhambra,2020-08-14 ,3,107.55546062949331
414,Alhambra,2020-08-15 ,3,107.45900973170245
415,Alhambra,2020-08-16 ,3,108.84588900598818
416,Alhambra,2020-08-17 ,3,109.68316715074641
417,Alhambra,2020-08-18 ,3,110.46245689133372
418,Alhambra,2020-08-19 ,3,112.59024151622901
419,Alhambra,2020-08-20 ,3,112.87310450696755
420,Alhambra,2020-08-21 ,3,113.55473629347539
421,Alhambra,2020-08-22 ,3,114.87877763744241
422,Altadena,2020-03-23 ,0,-1.9509155502247832
