ZIP,confirmed_cases,population,Income_level,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
Vernon Central,890.9014084507043,94.0,2.0,80.99901408450704,35.762676056338044,84.67640845070423,-40.21830985915493,-14.119718309859154,-19.43661971830986,-43.78169014084507,-40.23943661971831,16.739436619718308
Walnut,74.87586206896552,30004.0,2.0,80.55931034482758,35.795724137931046,84.06586206896554,-40.07586206896552,-13.820689655172414,-19.52413793103448,-43.675862068965515,-40.15862068965517,16.779310344827586
Watts,515.3695652173913,36815.0,1.0,82.07173913043478,35.99456521739132,85.78855072463769,-40.04347826086956,-13.96376811594203,-19.057971014492754,-43.608695652173914,-40.18840579710145,16.652173913043477
West Adams,282.02721088435374,21764.0,1.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
West Covina,727.4014084507043,104893.0,2.0,80.99901408450704,35.762676056338044,84.67640845070423,-40.21830985915493,-14.119718309859154,-19.43661971830986,-43.78169014084507,-40.23943661971831,16.739436619718308
West Hills,158.37414965986395,38814.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
West Hollywood,210.50340136054422,35716.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
West Vernon,650.4897959183673,94.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Westchester,126.87074829931973,41500.0,2.0,80.4299319727891,35.96578231292518,83.78299319727894,-39.82312925170068,-13.496598639455783,-19.6734693877551,-43.48299319727891,-39.95918367346939,16.72108843537415
Westlake,873.8521126760563,103839.0,1.0,80.99901408450704,35.762676056338044,84.67640845070423,-40.21830985915493,-14.119718309859154,-19.43661971830986,-43.78169014084507,-40.23943661971831,16.739436619718308
Westwood,104.25,47916.0,2.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Whittier,555.8125,83838.0,2.0,80.67881944444443,35.751319444444455,84.23798611111113,-40.15972222222222,-13.9375,-19.57638888888889,-43.75,-40.208333333333336,16.78472222222222
Wholesale District,844.9280575539568,7245.0,1.0,81.8140287769784,35.94575539568347,85.5058273381295,-40.064748201438846,-14.007194244604317,-19.165467625899282,-43.65467625899281,-40.25179856115108,16.697841726618705
Willowbrook,400.9568345323741,34336.0,1.0,81.8140287769784,35.94575539568347,85.5058273381295,-40.064748201438846,-14.007194244604317,-19.165467625899282,-43.65467625899281,-40.25179856115108,16.697841726618705
Wilmington,441.64539007092196,51517.0,1.0,81.23631205673759,35.82127659574469,84.90524822695036,-40.163120567375884,-14.127659574468085,-19.375886524822697,-43.765957446808514,-40.283687943262414,16.73049645390071
Wilshire Center,341.75,151328.0,1.0,81.55814285714285,35.90885714285715,85.22857142857144,-40.07857142857143,-14.042857142857143,-19.257142857142856,-43.69285714285714,-40.3,16.735714285714284
Winnetka,369.8041958041958,46943.0,2.0,80.82972027972026,35.74447552447554,84.45503496503497,-40.21678321678322,-14.055944055944057,-19.503496503496503,-43.78321678321678,-40.24475524475525,16.776223776223777
Woodland Hills,246.8904109589041,59661.0,2.0,80.47458904109587,35.86773972602741,83.9250684931507,-39.965753424657535,-13.67123287671233,-19.534246575342465,-43.582191780821915,-40.082191780821915,16.76027397260274
